"","date","year","month","day","maxTemp","minTemp","meanTemp","snoGrnd","precip","wind","site","prop"
"927",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",100,0.124826629680999
"928",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",100,0.185654008438819
"929",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",100,0.160887656033287
"930",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,100,0.796153846153846
"931",2016-08-05,2016,8,5,14.5,8.1,11.3,NA,0,"57",100,1
"932",2016-08-08,2016,8,8,9.4,3.9,6.7,NA,0,"35",100,0.0209677419354839
"933",2016-08-09,2016,8,9,15,7.8,11.4,NA,0,"63",100,0.0473537604456825
"934",2016-08-10,2016,8,10,18.4,9.2,13.8,NA,0,"56",100,0.0584144645340751
"935",2016-08-11,2016,8,11,19.9,8.3,14.1,NA,0,"<31",100,0.0219092331768388
"936",2016-08-12,2016,8,12,17.3,9.4,13.4,NA,0,"32",100,0.0630372492836676
"937",2016-08-13,2016,8,13,13.4,8.6,11,NA,0,"<31",100,0.0906298003072197
"938",2016-08-14,2016,8,14,17,8,12.5,NA,0,"30",100,0.151145038167939
"939",2016-06-11,2016,6,11,11.2,3.5,7.4,3,0,"39",105,0.60077519379845
"940",2016-06-12,2016,6,12,9.4,2.3,5.9,3,0,"33",105,0.858064516129032
"941",2016-06-13,2016,6,13,4.1,1,2.6,3,0,"41",105,1
"942",2016-06-14,2016,6,14,6.4,1.1,3.8,3,0,"48",105,0.929307805596465
"943",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",105,0.939521800281294
"944",2016-06-16,2016,6,16,5.2,1.8,3.5,2,0,"41",105,0.990182328190743
"945",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",105,1
"946",2016-06-18,2016,6,18,7.1,2.5,4.8,2,0,"87",105,0.997179125528914
"947",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",105,1
"948",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",105,1
"949",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",105,1
"950",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",105,1
"951",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",105,1
"952",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",105,1
"953",2016-06-26,2016,6,26,21.5,4.3,12.9,NA,0,"48",105,1
"954",2016-06-27,2016,6,27,14.2,4.3,9.3,NA,8.2,"33",105,1
"955",2016-06-28,2016,6,28,9.5,2.9,6.2,NA,0,"33",105,1
"956",2016-06-29,2016,6,29,23,3.1,13.1,NA,0,"35",105,0.994389901823282
"957",2016-06-30,2016,6,30,19.9,10,15,NA,1,"32",105,1
"958",2016-07-01,2016,7,1,21.9,9.2,15.6,NA,0,"33",105,1
"959",2016-07-02,2016,7,2,16.9,7.3,12.1,NA,0,"39",105,1
"960",2016-07-03,2016,7,3,14.9,6.1,10.5,NA,0,"30",105,0.997105643994211
"961",2016-07-04,2016,7,4,11.8,6,8.9,NA,4.6,"37",105,0.99290780141844
"962",2016-07-05,2016,7,5,8.6,5,6.8,NA,0,"37",105,0.995839112343967
"963",2016-07-06,2016,7,6,10.9,5,8,NA,0,"33",105,0.936530324400564
"964",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",105,0.993036211699164
"965",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",105,1
"966",2016-07-09,2016,7,9,24.3,12.5,18.4,NA,0,"<31",105,0.994452149791956
"967",2016-07-10,2016,7,10,20.7,12.4,16.6,NA,0,"33",105,0.997226074895978
"968",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",105,0.99581589958159
"969",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",105,1
"970",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",105,0.998130841121495
"971",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",105,1
"972",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",105,0.998607242339833
"973",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",105,0.997226074895978
"974",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",105,0.987341772151899
"975",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",105,0.957004160887656
"976",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",105,0.846796657381616
"977",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",105,0.9
"978",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",105,0.852367688022284
"979",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",105,0.742339832869081
"980",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",105,0.690707350901526
"981",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",105,0.559722222222222
"982",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",105,0.543689320388349
"983",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",105,0.128987517337032
"984",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",105,0.0568654646324549
"985",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",105,0.154811715481172
"986",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",105,0.375
"987",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",105,0.184722222222222
"988",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",105,0
"989",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",105,0.272980501392758
"990",2016-08-07,2016,8,7,8.3,3.4,5.9,NA,0.4,"39",105,0.173370319001387
"991",2016-08-08,2016,8,8,9.4,3.9,6.7,NA,0,"35",105,0.0540915395284327
"992",2016-08-09,2016,8,9,15,7.8,11.4,NA,0,"63",105,0.0499306518723994
"993",2016-08-10,2016,8,10,18.4,9.2,13.8,NA,0,"56",105,0.0578125
"994",2016-06-12,2016,6,12,9.4,2.3,5.9,3,0,"33",108,1
"995",2016-06-13,2016,6,13,4.1,1,2.6,3,0,"41",108,1
"996",2016-06-14,2016,6,14,6.4,1.1,3.8,3,0,"48",108,1
"997",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",108,1
"998",2016-06-16,2016,6,16,5.2,1.8,3.5,2,0,"41",108,1
"999",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",108,1
"1000",2016-06-18,2016,6,18,7.1,2.5,4.8,2,0,"87",108,1
"1001",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",108,1
"1002",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",108,1
"1003",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",108,1
"1004",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",108,1
"1005",2016-06-26,2016,6,26,21.5,4.3,12.9,NA,0,"48",108,1
"1006",2016-06-27,2016,6,27,14.2,4.3,9.3,NA,8.2,"33",108,1
"1007",2016-06-28,2016,6,28,9.5,2.9,6.2,NA,0,"33",108,1
"1008",2016-06-29,2016,6,29,23,3.1,13.1,NA,0,"35",108,0.998603351955307
"1009",2016-06-30,2016,6,30,19.9,10,15,NA,1,"32",108,1
"1010",2016-07-01,2016,7,1,21.9,9.2,15.6,NA,0,"33",108,1
"1011",2016-07-05,2016,7,5,8.6,5,6.8,NA,0,"37",108,1
"1012",2016-07-06,2016,7,6,10.9,5,8,NA,0,"33",108,1
"1013",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",108,1
"1014",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",108,1
"1015",2016-07-09,2016,7,9,24.3,12.5,18.4,NA,0,"<31",108,1
"1016",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",110,1
"1017",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",110,1
"1018",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",110,0.998607242339833
"1019",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",110,1
"1020",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",110,1
"1021",2016-06-24,2016,6,24,15.5,3.9,9.7,NA,0,"44",110,0.992997198879552
"1022",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",110,0.998613037447989
"1023",2016-06-26,2016,6,26,21.5,4.3,12.9,NA,0,"48",110,1
"1024",2016-06-29,2016,6,29,23,3.1,13.1,NA,0,"35",110,1
"1025",2016-06-30,2016,6,30,19.9,10,15,NA,1,"32",110,1
"1026",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",110,1
"1027",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",110,1
"1028",2016-07-13,2016,7,13,16.5,8,12.3,NA,0,"37",110,1
"1029",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",110,0.99789029535865
"1030",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",110,0.99238578680203
"1031",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",110,0.993065187239945
"1032",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",110,0.990291262135922
"1033",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",110,0.9875173370319
"1034",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",110,0.9875173370319
"1035",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",110,0.944649446494465
"1036",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",110,0.956944444444444
"1037",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",110,0.891515994436718
"1038",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",110,0.972260748959778
"1039",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",110,0.951704545454545
"1040",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",110,0.843055555555556
"1041",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",110,0.807212205270458
"1042",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",110,0.376388888888889
"1043",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",110,0.253814147018031
"1044",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",110,0.124820659971306
"1045",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",110,0.11373092926491
"1046",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",110,0.425
"1047",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",110,0.289290681502086
"1048",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",110,0.328690807799443
"1049",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",110,0.142061281337047
"1050",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,110,0.904761904761905
"1051",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",130,1
"1052",2016-06-16,2016,6,16,5.2,1.8,3.5,2,0,"41",130,1
"1053",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",130,1
"1054",2016-06-18,2016,6,18,7.1,2.5,4.8,2,0,"87",130,1
"1055",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",130,1
"1056",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",130,1
"1057",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",130,1
"1058",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",130,0.997226074895978
"1059",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",130,1
"1060",2016-06-24,2016,6,24,15.5,3.9,9.7,NA,0,"44",130,1
"1061",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",130,1
"1062",2016-06-26,2016,6,26,21.5,4.3,12.9,NA,0,"48",130,1
"1063",2016-06-27,2016,6,27,14.2,4.3,9.3,NA,8.2,"33",130,1
"1064",2016-06-28,2016,6,28,9.5,2.9,6.2,NA,0,"33",130,1
"1065",2016-06-29,2016,6,29,23,3.1,13.1,NA,0,"35",130,1
"1066",2016-06-30,2016,6,30,19.9,10,15,NA,1,"32",130,1
"1067",2016-07-02,2016,7,2,16.9,7.3,12.1,NA,0,"39",130,0.987158908507223
"1068",2016-07-03,2016,7,3,14.9,6.1,10.5,NA,0,"30",130,1
"1069",2016-07-04,2016,7,4,11.8,6,8.9,NA,4.6,"37",130,1
"1070",2016-07-05,2016,7,5,8.6,5,6.8,NA,0,"37",130,1
"1071",2016-07-06,2016,7,6,10.9,5,8,NA,0,"33",130,0.998613037447989
"1072",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",130,1
"1073",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",130,1
"1074",2016-07-09,2016,7,9,24.3,12.5,18.4,NA,0,"<31",130,1
"1075",2016-07-10,2016,7,10,20.7,12.4,16.6,NA,0,"33",130,1
"1076",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",130,1
"1077",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",130,0.981132075471698
"1078",2016-07-13,2016,7,13,16.5,8,12.3,NA,0,"37",130,1
"1079",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",130,1
"1080",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",130,1
"1081",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",130,1
"1082",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",130,0.995827538247566
"1083",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",130,1
"1084",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",130,1
"1085",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",130,1
"1086",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",130,1
"1087",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",130,0.99721059972106
"1088",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",130,1
"1089",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",130,0.991678224687933
"1090",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",130,0.968099861303745
"1091",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",130,0.97768479776848
"1092",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",130,0.958391123439667
"1093",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",130,0.783031988873435
"1094",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",130,0.862690707350901
"1095",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",130,0.864077669902913
"1096",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",130,0.427576601671309
"1097",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",130,0.559738134206219
"1098",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",130,0.670422535211268
"1099",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",130,0.389044943820225
"1100",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,130,1
"1101",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",130,1
"1102",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",145,1
"1103",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",145,0.992887624466572
"1104",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",145,1
"1105",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",145,0.994277539341917
"1106",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",145,0.986130374479889
"1107",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",145,1
"1108",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",145,0.973647711511789
"1109",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",145,0.981843575418994
"1110",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",145,0.821270310192024
"1111",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",145,0.730985915492958
"1112",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",145,0.706723891273248
"1113",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",145,1
"1114",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",145,0.857988165680473
"1115",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",145,0.66025641025641
"1116",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",145,0.258333333333333
"1117",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",145,0.0826330532212885
"1118",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",145,0.124293785310734
"1119",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",145,0
"1120",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",147,0.70391061452514
"1121",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",147,0.321579689703808
"1122",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",147,0.329545454545455
"1123",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",147,0.323162274618585
"1124",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",147,0.0624133148404993
"1125",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",147,0.0986111111111111
"1126",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",147,0.0810055865921788
"1127",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",147,0.105409153952843
"1128",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",147,0.00560224089635854
"1129",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",147,0.073959938366718
"1130",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",147,0.141891891891892
"1131",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",147,0.428909952606635
"1132",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,147,0.426086956521739
"1133",2016-08-05,2016,8,5,14.5,8.1,11.3,NA,0,"57",147,0.201785714285714
"1134",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",147,0.384219554030875
"1135",2016-08-07,2016,8,7,8.3,3.4,5.9,NA,0.4,"39",147,0.5
"1136",2016-06-12,2016,6,12,9.4,2.3,5.9,3,0,"33",1,0.997584541062802
"1137",2016-06-13,2016,6,13,4.1,1,2.6,3,0,"41",1,1
"1138",2016-06-14,2016,6,14,6.4,1.1,3.8,3,0,"48",1,1
"1139",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",1,1
"1140",2016-06-16,2016,6,16,5.2,1.8,3.5,2,0,"41",1,1
"1141",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",1,1
"1142",2016-06-18,2016,6,18,7.1,2.5,4.8,2,0,"87",1,1
"1143",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",1,1
"1144",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",1,0.97629009762901
"1145",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",1,1
"1146",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",1,1
"1147",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",1,1
"1148",2016-06-24,2016,6,24,15.5,3.9,9.7,NA,0,"44",1,1
"1149",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",1,1
"1150",2016-06-26,2016,6,26,21.5,4.3,12.9,NA,0,"48",1,0.998581560283688
"1151",2016-06-27,2016,6,27,14.2,4.3,9.3,NA,8.2,"33",1,1
"1152",2016-06-28,2016,6,28,9.5,2.9,6.2,NA,0,"33",1,1
"1153",2016-06-29,2016,6,29,23,3.1,13.1,NA,0,"35",1,1
"1154",2016-06-30,2016,6,30,19.9,10,15,NA,1,"32",1,1
"1155",2016-07-01,2016,7,1,21.9,9.2,15.6,NA,0,"33",1,1
"1156",2016-07-02,2016,7,2,16.9,7.3,12.1,NA,0,"39",1,1
"1157",2016-07-03,2016,7,3,14.9,6.1,10.5,NA,0,"30",1,0.990182328190743
"1158",2016-07-04,2016,7,4,11.8,6,8.9,NA,4.6,"37",1,0.981664315937941
"1159",2016-07-05,2016,7,5,8.6,5,6.8,NA,0,"37",1,1
"1160",2016-07-06,2016,7,6,10.9,5,8,NA,0,"33",1,0.991404011461318
"1161",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",1,1
"1162",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",1,1
"1163",2016-07-09,2016,7,9,24.3,12.5,18.4,NA,0,"<31",1,1
"1164",2016-07-13,2016,7,13,16.5,8,12.3,NA,0,"37",1,0.991974317817014
"1165",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",1,1
"1166",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",1,0.995798319327731
"1167",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",1,0.982558139534884
"1168",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",1,0.998579545454545
"1169",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",1,1
"1170",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",1,1
"1171",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",1,0.969401947148818
"1172",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",1,0.98041958041958
"1173",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",1,0.954323001631321
"1174",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",1,0.96373779637378
"1175",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",1,0.780112044817927
"1176",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",1,0.971139971139971
"1177",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",1,0.619741100323625
"1178",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",1,0.404728789986092
"1179",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",1,0.162921348314607
"1180",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",1,0.11373092926491
"1181",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",1,0.108183079056865
"1182",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",1,0.497214484679666
"1183",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",1,0.427769985974755
"1184",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",1,0.269070735090153
"1185",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",1,0.324512534818941
"1186",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,1,0.264220183486239
"1187",2016-08-05,2016,8,5,14.5,8.1,11.3,NA,0,"57",1,0.177740863787375
"1188",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",1,0.503607503607504
"1189",2016-08-07,2016,8,7,8.3,3.4,5.9,NA,0.4,"39",1,0.513888888888889
"1190",2016-08-08,2016,8,8,9.4,3.9,6.7,NA,0,"35",1,0.349500713266762
"1191",2016-08-09,2016,8,9,15,7.8,11.4,NA,0,"63",1,0.256446991404011
"1192",2016-08-10,2016,8,10,18.4,9.2,13.8,NA,0,"56",1,0.101351351351351
"1193",2016-08-11,2016,8,11,19.9,8.3,14.1,NA,0,"<31",1,0.0915492957746479
"1194",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",3,0.984615384615385
"1195",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",3,1
"1196",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",3,0.997058823529412
"1197",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",3,1
"1198",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",3,1
"1199",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",3,0.998217468805704
"1200",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",3,0.996770721205597
"1201",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",3,1
"1202",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",3,0.99920445505171
"1203",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",3,0.974321349963316
"1204",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",3,1
"1205",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",3,0.997732426303855
"1206",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",3,0.841739130434783
"1207",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",3,0.788461538461538
"1208",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",3,0.450281425891182
"1209",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",3,0.9625
"1210",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",3,0.966292134831461
"1211",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",3,0.6
"1212",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,3,0.869257950530035
"1213",2016-08-05,2016,8,5,14.5,8.1,11.3,NA,0,"57",3,0.289340101522843
"1214",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",3,0.0456852791878173
"1215",2016-08-07,2016,8,7,8.3,3.4,5.9,NA,0.4,"39",3,0.219393939393939
"1216",2016-08-08,2016,8,8,9.4,3.9,6.7,NA,0,"35",3,0.0398230088495575
"1217",2016-08-09,2016,8,9,15,7.8,11.4,NA,0,"63",3,0.0601659751037344
"1218",2016-08-10,2016,8,10,18.4,9.2,13.8,NA,0,"56",3,0.0265151515151515
"1219",2016-08-11,2016,8,11,19.9,8.3,14.1,NA,0,"<31",3,0.0990312163616792
"1220",2016-08-12,2016,8,12,17.3,9.4,13.4,NA,0,"32",3,0.0748201438848921
"1221",2016-08-13,2016,8,13,13.4,8.6,11,NA,0,"<31",3,0.021978021978022
"1222",2016-06-09,2016,6,9,10.9,-1.5,4.7,5,0,"<31",4,1
"1223",2016-06-10,2016,6,10,11,0.8,5.9,4,0,"<31",4,1
"1224",2016-06-12,2016,6,12,9.4,2.3,5.9,3,0,"33",4,1
"1225",2016-06-13,2016,6,13,4.1,1,2.6,3,0,"41",4,1
"1226",2016-06-14,2016,6,14,6.4,1.1,3.8,3,0,"48",4,0.995720399429387
"1227",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",4,1
"1228",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",4,0.955752212389381
"1229",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",4,0.998420221169036
"1230",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",4,0.994358251057828
"1231",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",4,0.998171846435101
"1232",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",4,1
"1233",2016-06-24,2016,6,24,15.5,3.9,9.7,NA,0,"44",4,1
"1234",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",4,0.9984375
