"","date","ind","site","alive","surv","age","year","m_weight","sd_weight"
"375",2017-07-16,"100g17",100,1,0,6,2017,84.6904761904762,20.5479666019543
"376",2017-07-17,"100g17",100,1,0,7,2017,110.133333333333,34.4020181177604
"377",2017-07-18,"100g17",100,1,0,8,2017,132.307692307692,43.6183917925008
"378",2017-07-19,"100g17",100,1,0,9,2017,153.928571428571,47.7741046945422
"379",2017-07-20,"100g17",100,1,0,10,2017,191.84375,48.8685593066716
"380",2017-07-21,"100g17",100,1,0,11,2017,220.80487804878,65.384332799301
"381",2017-07-22,"100g17",100,1,0,12,2017,274.9375,64.2240544240759
"382",2017-07-23,"100g17",100,1,0,13,2017,299.090909090909,89.4175089626797
"383",2017-07-24,"100g17",100,1,0,14,2017,326.740740740741,95.5999648344772
"384",2017-07-25,"100g17",100,1,0,15,2017,369.533333333333,71.1912108742865
"385",2017-07-26,"100g17",100,1,0,16,2017,399.772727272727,97.1529275519986
"386",2017-07-27,"100g17",100,1,0,17,2017,441.285714285714,143.890678893831
"387",2017-07-28,"100g17",100,1,0,18,2017,513.294117647059,115.362344758744
"388",2017-07-29,"100g17",100,1,0,19,2017,522.125,127.961908394647
"389",2014-07-11,"100r14",100,1,1,1,2014,33.5,1.73205080756888
"390",2014-07-12,"100r14",100,1,1,2,2014,36.2416666666667,4.81771339110584
"391",2014-07-13,"100r14",100,1,1,3,2014,40.0086956521739,8.52919654339665
"392",2014-07-14,"100r14",100,1,1,4,2014,51.4782608695652,15.2996421978881
"393",2014-07-15,"100r14",100,1,1,5,2014,60.7391304347826,13.7781691332351
"394",2014-07-16,"100r14",100,1,1,6,2014,84.6904761904762,20.5479666019543
"395",2014-07-17,"100r14",100,1,1,7,2014,110.133333333333,34.4020181177604
"396",2014-07-18,"100r14",100,1,1,8,2014,132.307692307692,43.6183917925008
"397",2014-07-19,"100r14",100,1,1,9,2014,153.928571428571,47.7741046945422
"398",2014-07-20,"100r14",100,1,1,10,2014,191.84375,48.8685593066716
"399",2014-07-21,"100r14",100,1,1,11,2014,220.80487804878,65.384332799301
"400",2014-07-22,"100r14",100,1,1,12,2014,274.9375,64.2240544240759
"401",2014-07-23,"100r14",100,1,1,13,2014,299.090909090909,89.4175089626797
"402",2014-07-24,"100r14",100,1,1,14,2014,326.740740740741,95.5999648344772
"403",2014-07-25,"100r14",100,1,1,15,2014,369.533333333333,71.1912108742865
"404",2014-07-26,"100r14",100,1,1,16,2014,399.772727272727,97.1529275519986
"405",2014-07-27,"100r14",100,1,1,17,2014,441.285714285714,143.890678893831
"406",2014-07-28,"100r14",100,1,1,18,2014,513.294117647059,115.362344758744
"407",2014-07-29,"100r14",100,1,1,19,2014,522.125,127.961908394647
"408",2014-07-30,"100r14",100,1,1,20,2014,539.555555555556,106.514965655051
"409",2014-07-31,"100r14",100,1,1,21,2014,564.764705882353,104.064973533738
"410",2014-08-01,"100r14",100,1,1,22,2014,577.681818181818,111.557111729774
"411",2014-08-02,"100r14",100,1,1,23,2014,654.333333333333,117.646877896474
"412",2014-08-03,"100r14",100,1,1,24,2014,652.45,130.09732187057
"413",2014-08-04,"100r14",100,1,1,25,2014,701.545454545455,126.553104709795
"414",2014-08-05,"100r14",100,1,1,26,2014,576.96,153.987683490163
"415",2014-08-06,"100r14",100,1,1,27,2014,623.866666666667,123.757173914235
"416",2014-08-07,"100r14",100,1,1,28,2014,714.818181818182,141.872349795031
"417",2014-08-08,"100r14",100,1,1,29,2014,658.571428571429,91.4327752009769
"418",2014-08-09,"100r14",100,1,1,30,2014,692.5,124.801026823886
"419",2014-08-10,"100r14",100,1,1,31,2014,671.714285714286,178.664250161341
"420",2014-08-11,"100r14",100,1,1,32,2014,581.307692307692,134.305239793157
"421",2014-08-12,"100r14",100,1,1,33,2014,659.4,49.2321033473078
"422",2014-08-13,"100r14",100,1,1,34,2014,838.25,35.1318943411823
"423",2014-08-14,"100r14",100,1,1,35,2014,651.5,2.12132034355964
"424",2014-08-15,"100r14",100,1,1,36,2014,NA,NA
"425",2014-08-16,"100r14",100,1,1,37,2014,NA,NA
"426",2014-08-17,"100r14",100,1,1,38,2014,NA,NA
"427",2014-08-18,"100r14",100,1,1,39,2014,NA,NA
"428",2014-08-19,"100r14",100,1,1,40,2014,NA,NA
"429",2014-08-20,"100r14",100,1,1,41,2014,NA,NA
"430",2014-08-21,"100r14",100,1,1,42,2014,NA,NA
"431",2014-08-22,"100r14",100,1,1,43,2014,NA,NA
"432",2014-08-23,"100r14",100,1,1,44,2014,NA,NA
"433",2014-08-24,"100r14",100,1,1,45,2014,NA,NA
"434",2014-08-25,"100r14",100,1,1,46,2014,NA,NA
"435",2014-08-26,"100r14",100,1,1,47,2014,NA,NA
"436",2014-08-27,"100r14",100,1,1,48,2014,NA,NA
"437",2014-08-28,"100r14",100,1,1,49,2014,NA,NA
"438",2014-08-29,"100r14",100,1,1,50,2014,NA,NA
"439",2014-08-30,"100r14",100,1,1,51,2014,NA,NA
"440",2014-08-31,"100r14",100,1,1,52,2014,NA,NA
"441",2014-09-01,"100r14",100,1,1,53,2014,NA,NA
"442",2014-09-02,"100r14",100,1,1,54,2014,NA,NA
"443",2014-09-03,"100r14",100,1,1,55,2014,NA,NA
"444",2014-09-04,"100r14",100,1,1,56,2014,NA,NA
"445",2014-09-05,"100r14",100,1,1,57,2014,NA,NA
"446",2014-09-06,"100r14",100,1,1,58,2014,NA,NA
"447",2014-09-07,"100r14",100,1,1,59,2014,NA,NA
"448",2014-09-08,"100r14",100,1,1,60,2014,NA,NA
"449",2014-09-09,"100r14",100,1,1,61,2014,NA,NA
"450",2014-09-10,"100r14",100,1,1,62,2014,NA,NA
"451",2014-09-11,"100r14",100,1,1,63,2014,NA,NA
"452",2014-09-12,"100r14",100,1,1,64,2014,NA,NA
"453",2014-09-13,"100r14",100,1,1,65,2014,NA,NA
"454",2014-09-14,"100r14",100,1,1,66,2014,NA,NA
"455",2014-09-15,"100r14",100,1,1,67,2014,NA,NA
"456",2014-09-16,"100r14",100,1,1,68,2014,NA,NA
"457",2014-09-17,"100r14",100,1,1,69,2014,NA,NA
"458",2014-09-18,"100r14",100,1,1,70,2014,NA,NA
"459",2014-09-19,"100r14",100,1,1,71,2014,NA,NA
"460",2016-07-10,"100r16",100,1,1,1,2016,33.5,1.73205080756888
"461",2016-07-11,"100r16",100,1,1,2,2016,36.2416666666667,4.81771339110584
"462",2016-07-12,"100r16",100,1,1,3,2016,40.0086956521739,8.52919654339665
"463",2016-07-13,"100r16",100,1,1,4,2016,51.4782608695652,15.2996421978881
"464",2016-07-14,"100r16",100,1,1,5,2016,60.7391304347826,13.7781691332351
"465",2016-07-15,"100r16",100,1,1,6,2016,84.6904761904762,20.5479666019543
"466",2016-07-16,"100r16",100,1,1,7,2016,110.133333333333,34.4020181177604
"467",2016-07-17,"100r16",100,1,1,8,2016,132.307692307692,43.6183917925008
"468",2016-07-18,"100r16",100,1,1,9,2016,153.928571428571,47.7741046945422
"469",2016-07-19,"100r16",100,1,1,10,2016,191.84375,48.8685593066716
"470",2016-07-20,"100r16",100,1,1,11,2016,220.80487804878,65.384332799301
"471",2016-07-21,"100r16",100,1,1,12,2016,274.9375,64.2240544240759
"472",2016-07-22,"100r16",100,1,1,13,2016,299.090909090909,89.4175089626797
"473",2016-07-23,"100r16",100,1,1,14,2016,326.740740740741,95.5999648344772
"474",2016-07-24,"100r16",100,1,1,15,2016,369.533333333333,71.1912108742865
"475",2016-07-25,"100r16",100,1,1,16,2016,399.772727272727,97.1529275519986
"476",2016-07-26,"100r16",100,1,1,17,2016,441.285714285714,143.890678893831
"477",2016-07-27,"100r16",100,1,1,18,2016,513.294117647059,115.362344758744
"478",2016-07-28,"100r16",100,1,1,19,2016,522.125,127.961908394647
"479",2016-07-29,"100r16",100,1,1,20,2016,539.555555555556,106.514965655051
"480",2016-07-30,"100r16",100,1,1,21,2016,564.764705882353,104.064973533738
"481",2016-07-31,"100r16",100,1,1,22,2016,577.681818181818,111.557111729774
"482",2016-08-01,"100r16",100,1,1,23,2016,654.333333333333,117.646877896474
"483",2016-08-02,"100r16",100,1,1,24,2016,652.45,130.09732187057
"484",2016-08-03,"100r16",100,1,1,25,2016,701.545454545455,126.553104709795
"485",2016-08-04,"100r16",100,1,1,26,2016,576.96,153.987683490163
"486",2016-08-05,"100r16",100,1,1,27,2016,623.866666666667,123.757173914235
"487",2016-08-06,"100r16",100,1,1,28,2016,714.818181818182,141.872349795031
"488",2016-08-07,"100r16",100,1,1,29,2016,658.571428571429,91.4327752009769
"489",2016-08-08,"100r16",100,1,1,30,2016,692.5,124.801026823886
"490",2016-08-09,"100r16",100,1,1,31,2016,671.714285714286,178.664250161341
"491",2016-08-10,"100r16",100,1,1,32,2016,581.307692307692,134.305239793157
"492",2016-08-11,"100r16",100,1,1,33,2016,659.4,49.2321033473078
"493",2016-08-12,"100r16",100,1,1,34,2016,838.25,35.1318943411823
"494",2016-08-13,"100r16",100,1,1,35,2016,651.5,2.12132034355964
"495",2016-08-14,"100r16",100,1,1,36,2016,NA,NA
"496",2016-08-15,"100r16",100,1,1,37,2016,NA,NA
"497",2016-08-16,"100r16",100,1,1,38,2016,NA,NA
"498",2016-08-17,"100r16",100,1,1,39,2016,NA,NA
"499",2016-08-18,"100r16",100,1,1,40,2016,NA,NA
"500",2016-08-19,"100r16",100,1,1,41,2016,NA,NA
"501",2016-08-20,"100r16",100,1,1,42,2016,NA,NA
"502",2016-08-21,"100r16",100,1,1,43,2016,NA,NA
"503",2016-08-22,"100r16",100,1,1,44,2016,NA,NA
"504",2016-08-23,"100r16",100,1,1,45,2016,NA,NA
"505",2016-08-24,"100r16",100,1,1,46,2016,NA,NA
"506",2016-08-25,"100r16",100,1,1,47,2016,NA,NA
"507",2016-08-26,"100r16",100,1,1,48,2016,NA,NA
"508",2016-08-27,"100r16",100,1,1,49,2016,NA,NA
"509",2016-08-28,"100r16",100,1,1,50,2016,NA,NA
"510",2016-08-29,"100r16",100,1,1,51,2016,NA,NA
"511",2016-08-30,"100r16",100,1,1,52,2016,NA,NA
"512",2016-08-31,"100r16",100,1,1,53,2016,NA,NA
"513",2016-09-01,"100r16",100,1,1,54,2016,NA,NA
"514",2016-09-02,"100r16",100,1,1,55,2016,NA,NA
"515",2016-09-03,"100r16",100,1,1,56,2016,NA,NA
"516",2016-09-04,"100r16",100,1,1,57,2016,NA,NA
"517",2016-09-05,"100r16",100,1,1,58,2016,NA,NA
"518",2016-09-06,"100r16",100,1,1,59,2016,NA,NA
"519",2016-09-07,"100r16",100,1,1,60,2016,NA,NA
"520",2016-09-08,"100r16",100,1,1,61,2016,NA,NA
"521",2016-09-09,"100r16",100,1,1,62,2016,NA,NA
"522",2016-09-10,"100r16",100,1,1,63,2016,NA,NA
"523",2016-09-11,"100r16",100,1,1,64,2016,NA,NA
"524",2016-09-12,"100r16",100,1,1,65,2016,NA,NA
"525",2016-09-13,"100r16",100,1,1,66,2016,NA,NA
"526",2016-09-14,"100r16",100,1,1,67,2016,NA,NA
"527",2016-09-15,"100r16",100,1,1,68,2016,NA,NA
"528",2016-09-16,"100r16",100,1,1,69,2016,NA,NA
"529",2016-09-17,"100r16",100,1,1,70,2016,NA,NA
"530",2016-09-18,"100r16",100,1,1,71,2016,NA,NA
"531",2017-07-10,"100r17",100,1,0,1,2017,33.5,1.73205080756888
"532",2017-07-11,"100r17",100,1,0,2,2017,36.2416666666667,4.81771339110584
"533",2017-07-12,"100r17",100,1,0,3,2017,40.0086956521739,8.52919654339665
"534",2017-07-13,"100r17",100,1,0,4,2017,51.4782608695652,15.2996421978881
"535",2017-07-14,"100r17",100,1,0,5,2017,60.7391304347826,13.7781691332351
"536",2017-07-15,"100r17",100,1,0,6,2017,84.6904761904762,20.5479666019543
"537",2017-07-16,"100r17",100,1,0,7,2017,110.133333333333,34.4020181177604
"538",2017-07-17,"100r17",100,1,0,8,2017,132.307692307692,43.6183917925008
"539",2017-07-18,"100r17",100,1,0,9,2017,153.928571428571,47.7741046945422
"540",2017-07-19,"100r17",100,1,0,10,2017,191.84375,48.8685593066716
"541",2017-07-20,"100r17",100,1,0,11,2017,220.80487804878,65.384332799301
"542",2017-07-21,"100r17",100,1,0,12,2017,274.9375,64.2240544240759
"543",2017-07-22,"100r17",100,1,0,13,2017,299.090909090909,89.4175089626797
"544",2017-07-23,"100r17",100,1,0,14,2017,326.740740740741,95.5999648344772
"545",2017-07-24,"100r17",100,1,0,15,2017,369.533333333333,71.1912108742865
"546",2017-07-25,"100r17",100,1,0,16,2017,399.772727272727,97.1529275519986
"547",2017-07-26,"100r17",100,1,0,17,2017,441.285714285714,143.890678893831
"548",2017-07-27,"100r17",100,1,0,18,2017,513.294117647059,115.362344758744
"549",2017-07-28,"100r17",100,1,0,19,2017,522.125,127.961908394647
"550",2017-07-29,"100r17",100,1,0,20,2017,539.555555555556,106.514965655051
"551",2016-07-10,"110b16",110,1,1,1,2016,33.5,1.73205080756888
"552",2016-07-11,"110b16",110,1,1,2,2016,36.2416666666667,4.81771339110584
"553",2016-07-12,"110b16",110,1,1,3,2016,40.0086956521739,8.52919654339665
"554",2016-07-13,"110b16",110,1,1,4,2016,51.4782608695652,15.2996421978881
"555",2016-07-14,"110b16",110,1,1,5,2016,60.7391304347826,13.7781691332351
"556",2016-07-15,"110b16",110,1,1,6,2016,84.6904761904762,20.5479666019543
"557",2016-07-16,"110b16",110,1,1,7,2016,110.133333333333,34.4020181177604
"558",2016-07-17,"110b16",110,1,1,8,2016,132.307692307692,43.6183917925008
"559",2016-07-18,"110b16",110,1,1,9,2016,153.928571428571,47.7741046945422
"560",2016-07-19,"110b16",110,1,1,10,2016,191.84375,48.8685593066716
"561",2016-07-20,"110b16",110,1,1,11,2016,220.80487804878,65.384332799301
"562",2016-07-21,"110b16",110,1,1,12,2016,274.9375,64.2240544240759
"563",2016-07-22,"110b16",110,1,1,13,2016,299.090909090909,89.4175089626797
"564",2016-07-23,"110b16",110,1,1,14,2016,326.740740740741,95.5999648344772
"565",2016-07-24,"110b16",110,1,1,15,2016,369.533333333333,71.1912108742865
"566",2016-07-25,"110b16",110,1,1,16,2016,399.772727272727,97.1529275519986
"567",2016-07-26,"110b16",110,1,1,17,2016,441.285714285714,143.890678893831
"568",2016-07-27,"110b16",110,1,1,18,2016,513.294117647059,115.362344758744
"569",2016-07-28,"110b16",110,1,1,19,2016,522.125,127.961908394647
"570",2016-07-29,"110b16",110,1,1,20,2016,539.555555555556,106.514965655051
"571",2016-07-30,"110b16",110,1,1,21,2016,564.764705882353,104.064973533738
"572",2016-07-31,"110b16",110,1,1,22,2016,577.681818181818,111.557111729774
"573",2016-08-01,"110b16",110,1,1,23,2016,654.333333333333,117.646877896474
"574",2016-08-02,"110b16",110,1,1,24,2016,652.45,130.09732187057
"575",2016-08-03,"110b16",110,1,1,25,2016,701.545454545455,126.553104709795
"576",2016-08-04,"110b16",110,1,1,26,2016,576.96,153.987683490163
"577",2016-08-05,"110b16",110,1,1,27,2016,623.866666666667,123.757173914235
"578",2016-08-06,"110b16",110,1,1,28,2016,714.818181818182,141.872349795031
"579",2016-08-07,"110b16",110,1,1,29,2016,658.571428571429,91.4327752009769
"580",2016-08-08,"110b16",110,1,1,30,2016,692.5,124.801026823886
"581",2016-08-09,"110b16",110,1,1,31,2016,671.714285714286,178.664250161341
"582",2016-08-10,"110b16",110,1,1,32,2016,581.307692307692,134.305239793157
"583",2016-08-11,"110b16",110,1,1,33,2016,659.4,49.2321033473078
"584",2016-08-12,"110b16",110,1,1,34,2016,838.25,35.1318943411823
"585",2016-08-13,"110b16",110,1,1,35,2016,651.5,2.12132034355964
"586",2016-08-14,"110b16",110,1,1,36,2016,NA,NA
"587",2016-08-15,"110b16",110,1,1,37,2016,NA,NA
"588",2016-08-16,"110b16",110,1,1,38,2016,NA,NA
"589",2016-08-17,"110b16",110,1,1,39,2016,NA,NA
"590",2016-08-18,"110b16",110,1,1,40,2016,NA,NA
"591",2016-08-19,"110b16",110,1,1,41,2016,NA,NA
"592",2016-08-20,"110b16",110,1,1,42,2016,NA,NA
"593",2016-08-21,"110b16",110,1,1,43,2016,NA,NA
"594",2016-08-22,"110b16",110,1,1,44,2016,NA,NA
"595",2016-08-23,"110b16",110,1,1,45,2016,NA,NA
"596",2016-08-24,"110b16",110,1,1,46,2016,NA,NA
"597",2016-08-25,"110b16",110,1,1,47,2016,NA,NA
"598",2016-08-26,"110b16",110,1,1,48,2016,NA,NA
"599",2016-08-27,"110b16",110,1,1,49,2016,NA,NA
"600",2016-08-28,"110b16",110,1,1,50,2016,NA,NA
"601",2016-08-29,"110b16",110,1,1,51,2016,NA,NA
"602",2016-08-30,"110b16",110,1,1,52,2016,NA,NA
"603",2016-08-31,"110b16",110,1,1,53,2016,NA,NA
"604",2016-09-01,"110b16",110,1,1,54,2016,NA,NA
"605",2016-09-02,"110b16",110,1,1,55,2016,NA,NA
"606",2016-09-03,"110b16",110,1,1,56,2016,NA,NA
"607",2016-09-04,"110b16",110,1,1,57,2016,NA,NA
"608",2016-09-05,"110b16",110,1,1,58,2016,NA,NA
"609",2016-09-06,"110b16",110,1,1,59,2016,NA,NA
"610",2016-09-07,"110b16",110,1,1,60,2016,NA,NA
"611",2016-09-08,"110b16",110,1,1,61,2016,NA,NA
"612",2016-09-09,"110b16",110,1,1,62,2016,NA,NA
"613",2016-09-10,"110b16",110,1,1,63,2016,NA,NA
"614",2016-09-11,"110b16",110,1,1,64,2016,NA,NA
"615",2016-09-12,"110b16",110,1,1,65,2016,NA,NA
"616",2016-09-13,"110b16",110,1,1,66,2016,NA,NA
"617",2016-09-14,"110b16",110,1,1,67,2016,NA,NA
"618",2016-09-15,"110b16",110,1,1,68,2016,NA,NA
"619",2016-09-16,"110b16",110,1,1,69,2016,NA,NA
"620",2016-09-17,"110b16",110,1,1,70,2016,NA,NA
"621",2016-09-18,"110b16",110,1,1,71,2016,NA,NA
"622",2016-07-10,"110r16",110,1,1,1,2016,33.5,1.73205080756888
"623",2016-07-11,"110r16",110,1,1,2,2016,36.2416666666667,4.81771339110584
"624",2016-07-12,"110r16",110,1,1,3,2016,40.0086956521739,8.52919654339665
"625",2016-07-13,"110r16",110,1,1,4,2016,51.4782608695652,15.2996421978881
"626",2016-07-14,"110r16",110,1,1,5,2016,60.7391304347826,13.7781691332351
"627",2016-07-15,"110r16",110,1,1,6,2016,84.6904761904762,20.5479666019543
"628",2016-07-16,"110r16",110,1,1,7,2016,110.133333333333,34.4020181177604
"629",2016-07-17,"110r16",110,1,1,8,2016,132.307692307692,43.6183917925008
"630",2016-07-18,"110r16",110,1,1,9,2016,153.928571428571,47.7741046945422
"631",2016-07-19,"110r16",110,1,1,10,2016,191.84375,48.8685593066716
"632",2016-07-20,"110r16",110,1,1,11,2016,220.80487804878,65.384332799301
"633",2016-07-21,"110r16",110,1,1,12,2016,274.9375,64.2240544240759
"634",2016-07-22,"110r16",110,1,1,13,2016,299.090909090909,89.4175089626797
"635",2016-07-23,"110r16",110,1,1,14,2016,326.740740740741,95.5999648344772
"636",2016-07-24,"110r16",110,1,1,15,2016,369.533333333333,71.1912108742865
"637",2016-07-25,"110r16",110,1,1,16,2016,399.772727272727,97.1529275519986
"638",2016-07-26,"110r16",110,1,1,17,2016,441.285714285714,143.890678893831
"639",2016-07-27,"110r16",110,1,1,18,2016,513.294117647059,115.362344758744
"640",2016-07-28,"110r16",110,1,1,19,2016,522.125,127.961908394647
"641",2016-07-29,"110r16",110,1,1,20,2016,539.555555555556,106.514965655051
"642",2016-07-30,"110r16",110,1,1,21,2016,564.764705882353,104.064973533738
"643",2016-07-31,"110r16",110,1,1,22,2016,577.681818181818,111.557111729774
"644",2016-08-01,"110r16",110,1,1,23,2016,654.333333333333,117.646877896474
"645",2016-08-02,"110r16",110,1,1,24,2016,652.45,130.09732187057
"646",2016-08-03,"110r16",110,1,1,25,2016,701.545454545455,126.553104709795
"647",2016-08-04,"110r16",110,1,1,26,2016,576.96,153.987683490163
"648",2016-08-05,"110r16",110,1,1,27,2016,623.866666666667,123.757173914235
"649",2016-08-06,"110r16",110,1,1,28,2016,714.818181818182,141.872349795031
"650",2016-08-07,"110r16",110,1,1,29,2016,658.571428571429,91.4327752009769
"651",2016-08-08,"110r16",110,1,1,30,2016,692.5,124.801026823886
"652",2016-08-09,"110r16",110,1,1,31,2016,671.714285714286,178.664250161341
"653",2016-08-10,"110r16",110,1,1,32,2016,581.307692307692,134.305239793157
"654",2016-08-11,"110r16",110,1,1,33,2016,659.4,49.2321033473078
"655",2016-08-12,"110r16",110,1,1,34,2016,838.25,35.1318943411823
"656",2016-08-13,"110r16",110,1,1,35,2016,651.5,2.12132034355964
"657",2016-08-14,"110r16",110,1,1,36,2016,NA,NA
"658",2016-08-15,"110r16",110,1,1,37,2016,NA,NA
"659",2016-08-16,"110r16",110,1,1,38,2016,NA,NA
"660",2016-08-17,"110r16",110,1,1,39,2016,NA,NA
"661",2016-08-18,"110r16",110,1,1,40,2016,NA,NA
"662",2016-08-19,"110r16",110,1,1,41,2016,NA,NA
"663",2016-08-20,"110r16",110,1,1,42,2016,NA,NA
"664",2016-08-21,"110r16",110,1,1,43,2016,NA,NA
"665",2016-08-22,"110r16",110,1,1,44,2016,NA,NA
"666",2016-08-23,"110r16",110,1,1,45,2016,NA,NA
"667",2016-08-24,"110r16",110,1,1,46,2016,NA,NA
"668",2016-08-25,"110r16",110,1,1,47,2016,NA,NA
"669",2016-08-26,"110r16",110,1,1,48,2016,NA,NA
"670",2016-08-27,"110r16",110,1,1,49,2016,NA,NA
"671",2016-08-28,"110r16",110,1,1,50,2016,NA,NA
"672",2016-08-29,"110r16",110,1,1,51,2016,NA,NA
"673",2016-08-30,"110r16",110,1,1,52,2016,NA,NA
"674",2016-08-31,"110r16",110,1,1,53,2016,NA,NA
"675",2016-09-01,"110r16",110,1,1,54,2016,NA,NA
"676",2016-09-02,"110r16",110,1,1,55,2016,NA,NA
"677",2016-09-03,"110r16",110,1,1,56,2016,NA,NA
"678",2016-09-04,"110r16",110,1,1,57,2016,NA,NA
"679",2016-09-05,"110r16",110,1,1,58,2016,NA,NA
"680",2016-09-06,"110r16",110,1,1,59,2016,NA,NA
"681",2016-09-07,"110r16",110,1,1,60,2016,NA,NA
"682",2016-09-08,"110r16",110,1,1,61,2016,NA,NA
"683",2016-09-09,"110r16",110,1,1,62,2016,NA,NA
"684",2016-09-10,"110r16",110,1,1,63,2016,NA,NA
"685",2016-09-11,"110r16",110,1,1,64,2016,NA,NA
"686",2016-09-12,"110r16",110,1,1,65,2016,NA,NA
"687",2016-09-13,"110r16",110,1,1,66,2016,NA,NA
"688",2016-09-14,"110r16",110,1,1,67,2016,NA,NA
"689",2016-09-15,"110r16",110,1,1,68,2016,NA,NA
"690",2016-09-16,"110r16",110,1,1,69,2016,NA,NA
"691",2016-09-17,"110r16",110,1,1,70,2016,NA,NA
"692",2016-09-18,"110r16",110,1,1,71,2016,NA,NA
"693",2014-07-13,"119b14",119,1,1,1,2014,33.5,1.73205080756888
"694",2014-07-14,"119b14",119,1,1,2,2014,36.2416666666667,4.81771339110584
"695",2014-07-15,"119b14",119,1,1,3,2014,40.0086956521739,8.52919654339665
"696",2014-07-16,"119b14",119,1,1,4,2014,51.4782608695652,15.2996421978881
"697",2014-07-17,"119b14",119,1,1,5,2014,60.7391304347826,13.7781691332351
"698",2014-07-18,"119b14",119,1,1,6,2014,84.6904761904762,20.5479666019543
"699",2014-07-19,"119b14",119,1,1,7,2014,110.133333333333,34.4020181177604
"700",2014-07-20,"119b14",119,1,1,8,2014,132.307692307692,43.6183917925008
"701",2014-07-21,"119b14",119,1,1,9,2014,153.928571428571,47.7741046945422
"702",2014-07-22,"119b14",119,1,1,10,2014,191.84375,48.8685593066716
"703",2014-07-23,"119b14",119,1,1,11,2014,220.80487804878,65.384332799301
"704",2014-07-24,"119b14",119,1,1,12,2014,274.9375,64.2240544240759
"705",2014-07-25,"119b14",119,1,1,13,2014,299.090909090909,89.4175089626797
"706",2014-07-26,"119b14",119,1,1,14,2014,326.740740740741,95.5999648344772
"707",2014-07-27,"119b14",119,1,1,15,2014,369.533333333333,71.1912108742865
"708",2014-07-28,"119b14",119,1,1,16,2014,399.772727272727,97.1529275519986
"709",2014-07-29,"119b14",119,1,1,17,2014,441.285714285714,143.890678893831
"710",2014-07-30,"119b14",119,1,1,18,2014,513.294117647059,115.362344758744
"711",2014-07-31,"119b14",119,1,1,19,2014,522.125,127.961908394647
"712",2014-08-01,"119b14",119,1,1,20,2014,539.555555555556,106.514965655051
"713",2014-08-02,"119b14",119,1,1,21,2014,564.764705882353,104.064973533738
"714",2014-08-03,"119b14",119,1,1,22,2014,577.681818181818,111.557111729774
